Brand,Model,Engine,Segment,Year,Mileage,Province,Price,Color
Honda,Civic,1.8,C-Segment,2017,"100,000",ปัตตานี,"599,000",White
Honda,Civic,1.8,C-Segment,2017,"80,000",กรุงเทพมหานคร,"599,000",Black
Honda,Civic,1.8,C-Segment,2017,"62,433",กรุงเทพมหานคร,"599,000",Gray
Honda,Civic,1.8,C-Segment,2017,"167,000",กรุงเทพมหานคร,"599,000",Gray
Honda,Civic,1.8,C-Segment,2017,"62,433",กรุงเทพมหานคร,"599,000",Gray
Honda,Civic,1.8,C-Segment,2017,"109,000",กรุงเทพมหานคร,"599,000",Gray
Honda,Civic,1.8,C-Segment,2017,"62,433",กรุงเทพมหานคร,"607,000",Gray
Honda,Civic,1.8,C-Segment,2017,"69,799",กรุงเทพมหานคร,"609,000",White
Honda,Civic,1.8,C-Segment,2017,"62,433",กรุงเทพมหานคร,"609,000",White
Honda,Civic,1.8,C-Segment,2017,"93,455",กรุงเทพมหานคร,"610,000",White
Honda,Civic,1.8,C-Segment,2017,"59,007",กรุงเทพมหานคร,"617,390",Gray
Nissan,Teana,2.0,D-Segment,2017,"130,000",กรุงเทพมหานคร,"618,000",Gray
Toyota,Camry,2.0,D-Segment,2017,"128,000",ปทุมธานี,"629,000",Brown
Honda,Civic,1.8,C-Segment,2017,"51,000",กรุงเทพมหานคร,"629,000",White
Honda,Civic,1.8,C-Segment,2017,"119,011",กรุงเทพมหานคร,"629,000",Black
Honda,Civic,1.8,C-Segment,2017,"62,433",กรุงเทพมหานคร,"629,999",White
Toyota,Camry,2.0,D-Segment,2017,"62,433",กรุงเทพมหานคร,"637,000",Silver
Mazda,Mazda3,2.0,C-Segment,2017,"62,433",กรุงเทพมหานคร,"638,888",Brown
Toyota,Camry,2.0,D-Segment,2017,"130,032",นนทบุรี,"639,000",Gray
Toyota,Camry,2.0,D-Segment,2017,"130,032",นนทบุรี,"639,000",Gray
Toyota,Camry,2.0,D-Segment,2017,"130,032",นนทบุรี,"639,000",Gray
Honda,Civic,1.8,C-Segment,2017,"95,928",ชลบุรี,"639,000",White
Honda,Civic,1.8,C-Segment,2017,"62,433",กรุงเทพมหานคร,"639,000",Gray
Toyota,Camry,2.0,D-Segment,2017,"103,163",กรุงเทพมหานคร,"640,000",Gray
Honda,Civic,1.8,C-Segment,2017,"130,000",นนทบุรี,"640,000",Gray
Honda,Civic,1.8,C-Segment,2017,"62,433",ปทุมธานี,"644,000",White
